conteudo,id_str,alegria,amor,medo,raiva,tristeza,ironia,nulo
"Eu trouxe o tio Ciro, já que se fosse outro iam dizer ""petista, blablabla"".
Ouçam antes de defender o indefensável.
#contraareformadaprevidencia https://t.co/8UpL95jpJx",1147833369377542144,0,0,0,1,0,0,0
@jairbolsonaro Tipo do mesmo modo como vc fez com a dos estudantes?? #30M,1132777726493024258,0,0,0,0,0,0,1
"30 de maio em Florianópolis, Santa Catarina. Muita chuva, muita gente, 20 mil pessoas!

#NaRuaPelaEducação #15M #tsunamidaeducação #Educação #eudefendoaaducação #todospelaeducação #UniversidadePública
#Desgoverno #Balbúrdia #MEC https://t.co/JmMtVQbZs0",1134220787974582277,1,0,0,0,0,0,0
Chegando #30MpelaEducacao https://t.co/r5vOcyWLPw,1134214885255131138,0,0,0,0,0,0,1
"#13DeAgosto 
#Tsunami13A https://t.co/Lu8trEdJXy",1161281843121086468,0,0,0,0,0,0,1
"Lembrando que amanhã , nesse momento de retrocessos promovido por esse governo, temos que mostrar nossa voz e estar do lado do povo e da educação pública, gratuita e de qualidade.
O #Tsunami13A em Alagoas , será amanhã às 8 HORAS em frente ao CEPA https://t.co/E8R8swVIGq",1161103246980714497,1,0,0,0,0,0,0
"O Bozo Não vai parar de falar merda até q façam com ele oq fizeram com Maria Antonieta, dps  que ela disse pros pobres comerem brioches prq  não tinham pão.

#TodosPelaEducação
#ForaBol卐onaro 
#ForaBolsoLixo 
#TsunamiDaEducacao 
Lula livre https://t.co/znzvtvCPZe",1128813732631601154,0,0,0,1,0,0,0
"Opa... Peço perdão, nas neste país sou como Tomé: SÓ ACREDITO VENDO. #BrasilNasRuas https://t.co/m500yKo7n6",1136264342192689153,0,0,0,0,0,1,1
A MAROLINHA FOI 30 M? Mesmo?!?!?  #Marolinha30M,1134235618366623744,0,0,0,0,0,1,0
#Marolinha30M a esquerda é uma piada. Só vão quando tem mortadela 😂,1134245250132828160,1,0,0,0,0,1,0
"30 de maio 👏
#TsunamiDaEducação #Educaçãoacimadetudo #educação #Brasil https://t.co/j0HHqYDJRf",1131069547816079360,0,0,0,0,0,0,1
"@0C0RV0 Linda de mais 😍❤
#BrasilNasRuas https://t.co/0kHZMCyePq",1132793426754363392,1,1,0,0,0,0,0
"@hospicio_brasil @ElianadaCruzRo1 Amanhã o povo vai desidratar o fascismo nas ruas!! ✊
#TsunamiDaEducacao  ✌🚩🚩🚩🚩 🙌 
#ForaBolsonaroETodosOsGolpistas 👊 https://t.co/Ib1ldU6QbE",1161017622953103361,0,0,0,1,0,0,0
@Rozhestvensky12 @AbrahamWeint Ainda reflexos da Pátria Educadora. #Balbúrdia,1134618897175449601,0,0,0,1,0,0,0
"@conexaopolitica #Dia30EuVouTrabalhar 
#GloboLixo
#STFVergonhaNacional 
#QuemMandouMatarBolsonaro https://t.co/CN40bbXuTd",1134241595270803456,0,0,0,0,0,0,1
@malupedroso Dia 13 todos na rua pra mostrar a nossa indignação!! #Tsunami13A,1159212348093190144,1,0,0,0,0,0,0
"TA LINDO, BRASIL, TA LINDO!

#GreveDaEducação
#todospelaeducacao 
#NaRuaPelaEducação",1128789701740126209,1,1,0,0,0,0,0
"Vivemos uma dicotomia: protestar pela Educação por não saber a diferença entre corte e contingenciamento, de 30% de 3,5% das despesas não obrigatórias, legitima ainda mais a necessidade de uma melhor Educação básica. #TodosPelaEducação #TaTodoMundoErradoECerto",1128822475264090118,0,0,0,1,0,1,0
"#QuemMandouMatarBolsonaro Quem ?  #OAB #STF #PSOL

#BrasilNasRuas

#PF

Só quebrar o sigilo bancário do Adélio Bispo, o mesmo que a Polícia Federal  pediu para o presidente Temer, e o ministro Barroso autorizou! ... porque não ?

#CoafComMoro",1133443499167293440,0,0,0,1,0,0,0
#TodosPelaEducação https://t.co/M6BNzgZDyN,1128841623453011968,0,0,0,0,0,0,1
"@catracalivre e @GDimenstein , beberam, funaram ou tomaram algum chá alucinógeno? Ou é nau caráter, ou ausência, mesmo? Só estou perguntando. #BrasilNasRuas https://t.co/UUwKWSj5Qj",1137732178266206209,0,0,0,1,0,0,0
"Vivir Sin Rencores Y Quedaremos En Todos Los Corazones.
#BuenosDiasATodos
#13deAgosto
https://t.co/M6WmH3hiu2",1161259535799062537,0,0,0,0,0,0,1
"Parabéns! Sua conduta nos orgulha querido, e ameniza o desgosto que sentimos por alguns, desses ministros que fazem parte da atual composição do STF. Obrigada por se preocupar com as crianças, é um pessoa do bem! #BrasilNasRuas https://t.co/cI9tcdvhWH",1132884312699940865,0,1,0,0,0,0,0
"@randolfeap Então na sua visão,o certo é bandido solto matando e estuprando inocentes?
Ta certinho VC.
#Dia30MeuFilhoNaoVai",1133878907994804225,0,0,0,1,0,0,0
#BrasilNasRuas #BolsonaroNossoPresidente #BolsonaroOrgulhodoBrasil https://t.co/uxEne1QwiB,1133080233844850688,0,0,1,1,1,0,0
#Dia30MeuFilhoNaoVai https://t.co/yvKAEx791f,1134072445571411969,0,0,0,0,0,0,1
"MENTIRA!!!!! QUANTO esse desgoverno, composto por amadores, vai levar dos bancos??
#BrasilPelaEducacao #BolsonaroEnvergonhaOBrasil #Bolsonaro https://t.co/UpxqIHlWJL",1134355693635624962,0,0,0,1,0,0,0
"Momentos que dão orgulho de dizer  ""EU FIZ PARTE""
#TodospelaEducação https://t.co/U1R3oSBDAd",1128811837741522944,1,0,0,0,0,0,0
#tiraamaodomeuif #NaRuaPelaEducação #todospelaeducação #TsunamiDaEducação #TiraAMaoDaMinhaFederal https://t.co/C4ikQVlVwJ,1128749320923172869,0,0,0,0,0,0,1
"@Rconstantino @lobaoeletrico Crê que é arrojado, kkkkk #BrasilNasRuas",1132780583459971072,0,0,0,0,0,0,1
"@professorigor #Dia30EuVouTrabalhar 
#GloboLixo
#STFVergonhaNacional 
#QuemMandouMatarBolsonaro https://t.co/ahbKgAsH4w",1134293080717352960,0,0,0,1,0,0,0
"#Tbt do #30M pra dizer que dia 14 é Greve Geral. O Brasil vai parar em defesa da aposentadoria!

Foto: @maiakovski084 https://t.co/Vkhxn816hL",1136670670035791872,1,0,0,0,0,0,0
Kkkkk! #Marolinha30M,1134228599257649152,0,0,0,0,0,0,1
"#todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#lutecomoumestudante 
#dia30vaisermaior #todospelaeducação 
#dia30vaisermaior😍",1133773391994019841,0,0,0,0,0,0,1
"@lolaescreva Não estamos a mercê dessa balbúrdia!! Amanhã é duplamente especial p mim, meu aniversário e dia nacional de luta ✊ #TsunamiDaEducação 
#TiraAMaoDaMinhaFederal 
#TiraAMãodoMeuIF",1128446305884364806,2,0,0,0,0,0,0
#30M #30MpelaEducação #NaRuaPelaEducação,1134203341414785025,0,0,0,0,0,0,1
"É a Av. Paulista mandando seu recado para nosso Presidente, Jair Messias Bolsonaro! #BrasilNasRuas #JuntosPorBolsonaro https://t.co/Z6MSOcMOcp",1132798500922634240,0,0,0,0,0,1,0
"@Damadeferroofic não pode?
#Marolinha30M",1134233660419428354,0,0,0,0,0,0,1
"Solidarity with those in Brazil taking the streets to defend education. The gov't is proposing cuts of up to 30% (!!) of the education budget, threatening to withdraw postgraduate funding, and eliminate whole disciplines in the humanities and social sciences. #NaRuaPelaEducacao https://t.co/dR2QDA9OmM",1128905045251153921,0,0,0,0,0,0,1
#todospelaeducacao ouro preto mg https://t.co/CRPnOxCBxg,1128798657904619522,0,0,0,0,0,0,1
#Dia30MeuFilhoNaoVai https://t.co/r2bIsGvJnG,1133842085193441281,0,0,0,0,0,0,1
"Sem educação já basta o presidente  

#TodosPelaEducação
#NaRuaPelaEducacao 
#TsunamiDaEducacao 
#ForaBol卐onaro 

Os bolsominios são os melhores pra me fazer rir da cara de alguém kkkkkkkk fico imaginando onde eles tiram tanta besteira kkkkk devem ter um estoque infinito kkkk",1128813748263825409,1,0,0,0,0,1,0
"É pq se fosse Amor À EDUCAÇÃO, o dia certo de comparecer é 30/05 #FoliaDosCusProlapsados #Dia30VaiSerMaior #TsunamiDaEducação https://t.co/aM0GvNhD6j",1132601012022370304,1,0,0,0,0,0,0
"“Acabou a mamata!”
“Acabou a corrupção!”
“É só Dilma sair, que melhora!”

#IdiotasUteis 
#LulaLivreQuintaSDV #EducacaoNaoeBalburdia #BolsonaroInimigoDaEducação #BolsonaroEnvergonhaOBrasil #TSUNAMIPELAEDUCACAO  #TodosPelaEducação 
#TiraAMaoDaMinhaFederal #QuintaDeTremuraSDV https://t.co/VTQUAuQRxh",1129062038586691586,0,0,0,0,0,1,0
"Bolsonaristas postando fotos de ANTES da manifestação começar em algumas cidades e depois culpam a mídia pela manipulação 

A EDUCAÇÃO RESISTE #30MpelaEducacao",1134246006965624832,0,0,0,1,0,0,0
Marolas live #Marolinha30M,1134221687338295296,0,0,0,0,0,0,1
#30MPELAEDUCAÇÃO https://t.co/V7pHZQBQ3S,1134213865825349634,0,0,0,0,0,0,1
#TsunamiDaEducação Vai ser lindo.,1128422229027577857,1,0,0,0,0,0,1
"Tendo em vista que não teve convocação do presidente da república (como a de domingo), to achando que essa #Marolinha30M foi até bem grande, claramente maior que a manifestação dos bolsominions.  É por isso eles estão chateados? 🤣 https://t.co/YpY0u7KSFU",1134238792917901312,1,0,0,0,0,1,0
"#TsunamiDaEducação Amanhã é o dia que o Bostan'água saberá a força que a educação tem nesse país. Não aceitamos retrocesso.
#15M 
#BoicoteNatura  só faz FDP! https://t.co/KLJUY959k1",1128409604843552769,0,0,0,1,0,0,0
"@MarceloFreixo @jairbolsonaro #Dia30EuVouTrabalhar 
#Somostodosbolsonaro",1134218668366319616,0,0,0,0,0,0,3
"A chuva não abalou os atos estudantis em Porto Alegre.
Seguiremos nas ruas.
#30M #BrasilPelaEducacao #30MpelaEducacao https://t.co/j7FUc4lcKa",1134233541481549825,0,0,0,1,0,0,0
"@CarlosBolsonaro Kkkkk tem mais vermelho te seguindo que gente, a canhota não para kkkkkkk ...  Avante Brasil #BrasilNasRuas",1144403295320121344,1,0,0,0,0,0,0
"@Schebeu FASCISMO NÃO FACISMO, #VOLTAPRAESCOLA #30MpelaEducacao",1134224474499420160,0,0,0,2,0,0,1
Os protestos de hoje me deixam muito feliz e esperançoso de que a saída é esse agonismo pluralista como forma de mobilizar a luta contra o eles que só tem nos trazido destruição. A base comum para além de preciosismos #TsunamidaEducação #15M #TodosPelaEducação,1128814408426250241,0,1,0,1,0,0,0
As manifestações #15M e #30M agora no #ProfissaoReporter.,1136465404988141568,0,0,0,0,0,0,1
"Quando eu penso que esse cara já chegou no fundo do poço, ele cava mais.
😂🤣😂
Não sei se eu rio ou se choro.
#Tsunami30M 
#30MpelaEducacao 
#30M 
#BrasilPelaEducacao 
#TsunamiDaEducacao https://t.co/qS1lYv3o7y",1134122177299734530,0,0,0,0,0,1,0
"Trabalho pro setor privado. Um colega da UFU está me fazendo um favor, um trabalho que irá gerar um produto que é de interesse de uma grande mineradora

Essa semana eles me cobraram o produto, eu respondi:

""-Depois desse corte nas universidades, vcs podem ESQUECER!""
#balburdia",1127358164846952448,0,0,0,0,0,1,0
#13A https://t.co/L5NlqGm3Uf,1156543649037082624,0,0,0,0,0,0,4
"Educação não é gasto, é investimento. 
#15M #TsunamiDaEducação #TodosPelaEducação https://t.co/LltD2uqHtE",1128804854581870592,0,0,0,1,0,0,0
"#Dia30MeuFilhoNaoVai não vai porque não tenho filho, mas eu vou e vou linda, livre, solteira e sem filhos... kkkkkk",1133842410843377664,0,0,0,0,0,1,0
@teleSURtv #todospelaeducacao #TsunamiDaEducacao https://t.co/eYXvKXdMwp,1128797508321333251,0,0,0,0,0,0,1
"VAMOS PARAR TUDO! 👊

É a hora de mostrarmos a força dos estudantes e dos trabalhadores contra a retirada de direitos. Vamos às ruas por todo o Brasil! Veja os atos confirmados: https://t.co/AGCzlenvsP

#GrevePeloBrasil #14J #BrasilPelaEducação #ContraAReformaDaPrevidência https://t.co/jmyp1YCsgN",1139215985322463234,1,0,0,1,0,0,0
#Tsunami30M #30MpelaEducacao #Dia30GiganteToNessa #Dia30VaiSerMaior #BrasilPelaEducacao,1134128132175409153,0,0,0,0,0,0,1
"Alunos do IFSP campus São Paulo ontem na avenida Cruzeiro do sul em uma manifestação em prol da educação e contra o corte de verbas
#TiraAMaoDaMinhaFederal
#TiraAMãoDoMeuIF https://t.co/tOpdWzTx1p",1128368874926301184,1,0,0,0,0,0,0
"Gritem, protestem, clamem! ELES NÃO TEM DIREITO DE TIRAR A EDUCAÇÃO DO NOSSO PAIS! AVANTE #TsunamiDaEducação  #NaRuaPelaEducação",1128725962114334720,0,0,0,1,0,0,0
@felipeneto @felipeneto ajude a gente a subir a #tiraamaodomeuif contra o corte de 30% nas verbas das instituições federais!,1125983160242720768,1,0,0,0,0,0,0
"@maryritalopes Assim é melhor do q as lista.
Pq muitos das lista não seguem de volta.
Já segui pessoas com zero seguidores,dsd q o perfil mostre coisas alinhadas com o meu.
Agora arabe,americano e pelados to fora.
😂😂😂😂😂😂😂😂
#Dia30MeuFilhoNaoVai",1133878225162113024,1,0,0,0,0,1,0
"O Esquenta para o #13A, em São Paulo, acontece no próximo domingo, 11 de agosto, em frente ao MASP. Vamos construir mais um gigante Tsunami da Educação! #tsunamidaeducação #tsunami13a https://t.co/ardvj9t8Zr",1159230817131991043,1,0,0,0,0,1,0
"@psol50 60 mil kkkkkkkkk

Essa #Marolinha30M ????",1134226582871126017,1,0,0,0,0,1,0
"Na aula de hoje fizemos balbúrdia
#15M 
#NaRuaPelaEducação https://t.co/vtw3HgHnhn",1128738795996753921,1,0,0,0,0,0,0
#TsunamiDaEducação #naruapelaeducação #Balburdia #Grevenacionaldaeducacao #TiraAMaoDaMinhaFederal https://t.co/jHg4feJ2BZ,1128850976708976642,0,0,0,0,0,0,1
@ManuelaDavila #Dia30MeuFilhoNaoVai,1134067497941032960,0,0,0,1,0,0,0
"#30MpelaEducacao 
Pela educação e contra todos que são contra ela!",1133881728173559812,2,1,0,1,0,0,0
A Balbúrdia vai derrotar @JairBolsonaro #30MPelaEducacao #BrasilPelaEducação,1134103434213363717,0,0,0,1,0,0,0
"HAUAHUAHAUHAAHH! #TodosPelaEducação e pelo fim governinho do Bozão. 

Visitado por Bolsonaro, Bush era próximo de Lula e exibe presentes de Marisa Letícia em mu... https://t.co/kjwCpfZbXJ via @UOLNoticias @UOL",1128816792862900228,1,0,0,1,0,0,0
#Dia30MeuFilhonaoVai https://t.co/24uxuxypBv,1133841253433597955,0,0,0,0,0,0,2
#NaRuaPelaEducação,1128734465121976326,1,0,0,0,0,0,0
"O FIES começou errado, Ministro? Quem começou errado foi esse desgoverno. #30MPelaEducacao #BrasilPelaEducacao #30M",1134107812127268864,0,0,0,1,0,1,0
"Senhoras e senhores, com vocês: O idiota útil!

#massademanobra 
#Balburdia 
#Educação 
#abrahamnota10 
#BolsonaroOrgulhodoBrasil https://t.co/OoAm8Wyhym",1128795951311794176,1,0,0,1,0,2,0
"#15M
#TsunamiDaEducação 
#Balburdia https://t.co/WftG4yY5AW",1128856355912265728,0,0,0,0,0,0,1
"#Dia14EuVouTrabalhar pela #GreveGeral14J 

Vai sem maior que o #TsunamiDaEducacao.

Tire as patas da minha #Previdência Canalhas!!!",1137345611253059585,0,0,0,0,0,1,0
Mais fotos da região da Avenida Paulista. Por Mari Valadares #NaRuaPelaEducacao #TsunamiDaEducação #15M #Greve #Educação #CUTsp #NovaPrevidênciaNão #15MGreveGeral https://t.co/vHFciaKNOb,1128746725794045952,0,0,0,0,0,0,1
@CelsoRamosFilho @profpaulamarisa #BrasilNasRuas,1132782802775224322,0,0,0,0,0,0,1
@uneoficial será uma luta árdua. #30M https://t.co/wzFQu8xkhj,1131001741942505474,0,0,0,0,0,0,1
#BrasilNasRuas https://t.co/UGm1xPbXR4,1132782911357423617,0,0,0,0,0,0,1
"Por pensiones dignas, por el fin al CAE y al lucro en servicios básicos.
#BastaYa de abusos y corrupción.
Desde @elfrente_amplio adherimos a la movilización. 
¡Este #30M organízate en tu territorio y súmate a las movilizaciones!
Que Piñera sepa que l@s chilen@s nos #NosCansamos https://t.co/jHIyR6D9Oa",1133876209509683200,0,0,0,1,0,0,0
"In Moro,
We Trust.
#BrasilNasRuas https://t.co/lkh6bTS3n6",1145479115602124803,0,0,1,0,0,0,1
"Só pra confirmar, dia #30M vai ser MAIOR!
#Dia30GiganteToNessa",1133522490381217793,1,0,0,0,0,0,0
#TsunamiDaEducação #todospelaeducacao https://t.co/C6wlLsbxVn,1128809820759494656,0,0,0,0,0,0,1
"Grande dia ""presidente"" @jairbolsonaro. 

#30MpelaEducacao 
#Tsunami30M 
#BrasilPelaEducação 
#30M https://t.co/prOIV6ToCi",1134144839354916865,0,0,0,0,0,1,0
"@mn_guima Graças a Deus, #Dia30MeuFilhoNaoVai",1134126092460077056,0,0,0,0,0,0,1
"Na moral, sem palavras!

A mobilização dos estudantes hoje foi digna de entrar nos livros de história. O movimento estudantil respira, meus amigos!!

#30MpelaEducacao #30M #TsunamiDaEducacao #BrasilpelaEducacao #Tsunami30M",1134265278169255937,1,0,0,0,0,0,0
#30MpelaEducacao #BrasilPelaEducação Juízes para a Democracia: ‘É das ruas que brotará a resistência’ https://t.co/yAOuSxK4Da,1134167359252508674,0,1,0,0,0,0,0
"@alessandromolon E cadê o livre arbítrio do ministro? Cadê a liberdade de expressão? Ah já sei, não pode pq é da direita né! Divirtam-se com a #Marolinha30M de vcs",1134244646761238529,0,0,0,2,1,2,0
"#30MPelaEducacao
#BrasilPelaEducação 
#AulaNaRua
#LulaLivre https://t.co/QHRX6sy39r",1134246387376410625,0,0,0,1,0,1,0
E ae @governodobrasil vai revogar ou vamo ter que ocupar? @jairbolsonaro acordou o Movimento Estudantil! #TIRAAMÃODOMEUIF https://t.co/WH0tuGdAMA,1126459630467584001,1,0,0,0,0,0,1
Hoje a aula é na rua! Os estudantes trocam as salas de aula pelos espaços públicos para se manifestarem em defesa da educação e contra os cortes do governo Bolsonaro. #30MpelaEducacao #BrasilPelaEducacao,1134064129201844224,1,0,0,0,0,0,0
"#Brasil: estudiantes y profesores toman las calles este jueves en defensa de la educación gratuita #Dia30VaiSerMaior #30M

https://t.co/AcSxCPpfdc … https://t.co/RD068aAhZc",1133442815877353477,0,0,0,0,0,0,2
"#BrasilNasRuas
Todos fomos às ruas para que os políticos que estão no poder  nos representem com verdade é justiça.",1133051101324992513,1,0,0,0,0,0,0
"#BrasilNasRuas #BrasilNasRuas26Maio 
Natal RN tbm é pró Brasil! https://t.co/FlmZ7T2HkW",1132779072046665729,0,0,0,0,0,0,1
"Vamos todos!

Amanhã é dia de caminhar contra o governo Bolsonaro e por uma educação pública, gratuita e de qualidade

Divulgue!
Participe!

#13A
#MoroMentiu
#Tsunami13A
#TheInterceptBrasil
#TsunamiDaEducacao
#STFVergonhaNacional
#EuApoioGlennGreenwood
#BolsonaroEnvergonhaOBrasil https://t.co/8n3czC6QpJ",1161067311064920064,1,0,0,0,0,0,1
Ninguém segura essa tsunami que vai ser #13A #13AgostoTsunamiEducacao https://t.co/Uyfkeoi95s,1161169676149415936,2,0,0,0,0,0,1
#30MPelaEducacao #BrasilPelaEducacao #30M https://t.co/Xr2lQ5QDm3,1134135905785131008,0,0,0,0,0,0,2
"#GrandeDia 
#BrasilNasRuas 
#CentraoCancerDoCongresso",1132997242670014464,0,0,0,0,0,0,1
#Marolinha30M https://t.co/OpOBHoednh,1134232251196223488,0,0,0,1,0,0,0
"De pé eu tô, mais um dia, vamos aí #TsunamiDaEducação #TodosPelaEducação #NaRuaPelaEducação https://t.co/MRTMYwl4TJ",1129029469484789761,1,0,0,0,0,0,0
Por um Brasil melhor. #Dia30MeuFilhoNaoVai,1133881119089278977,1,0,0,0,0,0,0
Com meu livro na mão eu defendo educação #TsunamiDaEducação,1128390974512799749,2,0,0,0,0,0,0
"E os robôs trabalharam direitinho durante a madrugada.
Qualquer coisa prá levantar cortina de fumaça e tirar o foco da Michelle Bolsonaro, do Pacto de Bolsonaro, do Flavio Bolsonaro...
Não funcionou, aliás, tem até Regina Duarte hoje😆
Se completam!
#30MpelaEducacao
#Tsunami30M https://t.co/FjtLo3eZku",1134226692388659207,1,0,0,0,0,1,0
"É esse o presidente que os bolsominions diziam que todos iam ter que respeitar?
#TodosPelaEducação
#TsumaniDaEducacao 
#NaRuaPelaEducacao 
#ForaBolsonaro https://t.co/UThpV7pmYd",1128850211894382592,0,0,0,0,0,1,0
"A ""nova"" narrativa da mídia é:
Parlamentares do centrão, ofendidos pelo apelo popular, vão usar sua mágoa para não aprovar a previdência!
Olha o tamanho da insanidade!
Isso é dar consentimento à canalhice!
Qnd a mídia vai começar a jogar do lado do povo?
#BrasilNasRuas",1133366732498833413,0,0,0,2,1,0,0
"Ao vivo: protesto em Belo Horizonte
#Tsunami13A https://t.co/QHkeYrTwMy",1161364758257373186,0,0,1,0,0,0,0
"#TsunamiDaEducação 
#NaRuaPelaEducação https://t.co/5YcXVSRwLb",1128772017904332802,0,0,0,0,0,0,1
"Ele nem iria querer!!!
Jovem de direita!!!
Foi com a mamãe dia 26!!! 😂😂😂

Mas vai perder aula né??!! 😡😡

#Dia30MeuFilhoNaoVai https://t.co/K7srnkEE2y",1133867522594418688,0,0,0,1,0,1,0
"TIRA A TESOURA DA MÃO!
Mais de 6 bilhões já foram cortados da educação em 2019, precisamos barrar esses retrocessos. Dia 13 de agosto a aula é na rua! #TsunamiDaEducação #Tsunami13A #13A https://t.co/sjCNpjyB6M",1156905153515012099,0,0,0,1,1,0,0
#tsunamidaeducacao #diganaoareformadaprevidencia #unificouéestudantejuntocomtrabalhador https://t.co/H4sWmd4RdS,1160966581360496641,0,0,0,0,0,0,1
Amanhã nossa aula é na rua! #TsunamiDaEducação https://t.co/pZAhiq6B8C,1128392663579885568,1,0,0,0,0,0,1
"Not today robots, not today          Hoje os robos perderam! #30MpelaEducacao #Dia30VaiSeMaior #todospelaeducacao #educacaoenossaprioridadezero https://t.co/qmi6RcmAXH",1134106596714450944,0,0,0,0,0,0,1
